Año,Meses,Departamento,Provincia,Distrito,Conglomerado,Estratos,Geografico,Visitas,TEM,TNR_Historica_Cong,TNR_Historica_Distrito,TNR_Historica_Departamento,N_HOGAR,TotalPersHogar,TotalMuj12_49,TotalMen_12,TotalMen_6,TotalMen_5,TotalMen_3,DuracionPromedio,TNR,TNR_ALTA,Altitud,Latitud,Longitud
2025,ago,Lambayeque,Chiclayo,Jose Leonardo Ortiz,5139,Medio Bajo,Costa Norte,1.15,0.0,0.0,5.72337962962963,6.16110486189226,25,61,15.0,20.0,10.0,10.0,7.0,21.4,0.0,0,37.87692307692308,-6.747384743589744,-79.83574935897435
2025,ago,Lambayeque,Chiclayo,Jose Leonardo Ortiz,7311,Bajo,Costa Norte,1.18,0.0,5.60657596371882,5.60657596371882,6.14497631513338,13,49,16.0,10.0,6.0,6.0,6.0,25.3,0.0,0,35.53636363636363,-6.745341212121212,-79.84770984848484
2025,ago,Lambayeque,Chiclayo,Oyotun,5147,Bajo,Costa Norte,1.4,0.0,0.0,0.0,6.12893199055079,10,34,10.0,11.0,7.0,7.0,2.0,21.4,10.0,1,228.39,-6.853900333333334,-79.30188816666666
2025,ago,Lambayeque,Chiclayo,Pomalca,6236,Medio,Costa Norte,1.08,0.0,11.1111111111111,4.44444444444444,6.1390128968254,16,45,14.0,16.0,9.0,9.0,6.0,21.7,0.0,0,57.1,-6.7701104166666655,-79.76991930555556
2025,ago,Lambayeque,Chiclayo,Santa Rosa,7322,Medio Bajo,Costa Norte,1.0,0.0,2.48366013071895,2.48366013071895,6.1230674087817,10,43,13.0,14.0,7.0,4.0,3.0,22.6,0.0,0,10.3,-6.880515333333333,-79.92092666666666
2025,ago,Lambayeque,Lambayeque,Illimo,6239,Rural,Costa Norte,1.18,6.66666666666667,6.66666666666667,2.22222222222222,6.1936172886041,21,58,13.0,18.0,13.0,9.0,5.0,21.2,0.0,0,59.94117647058823,-6.460149019607844,-79.85112186274512
2025,ago,Lambayeque,Lambayeque,Jayanca,6231,Bajo,Costa Norte,1.18,10.0,10.0,10.0,6.17731829573935,13,42,11.0,14.0,7.0,7.0,1.0,22.0,0.0,0,68.31818181818181,-6.397137727272727,-79.82470954545455
2025,ago,Lambayeque,Lambayeque,Tucume,5153,Rural,Costa Norte,1.13,0.0,3.33333333333333,1.51515151515152,6.10720453984703,18,75,22.0,25.0,15.0,14.0,7.0,25.6,0.0,0,60.70625,-6.494973958333334,-79.8346625
2025,ago,Lima Metropolitana,Lima,Ate,6256,Medio Bajo,Lima Metropolitana,1.2,10.0,11.1111111111111,11.6357376283847,12.7725474143813,10,33,9.0,7.0,6.0,6.0,4.0,15.2,0.0,0,231.87000000000003,-12.0621215,-76.98845500000002
2025,ago,Lima Metropolitana,Lima,Ate,7354,Bajo,Lima Metropolitana,1.6,10.0,11.4671037497124,11.4671037497124,12.7603598691385,10,36,11.0,12.0,6.0,6.0,3.0,14.8,0.0,0,469.4399999999999,-12.01277,-76.87045216666667
2025,ago,Lima Metropolitana,Lima,Ate,7355,Bajo,Lima Metropolitana,1.1,0.0,11.3032879818594,11.3032879818594,12.7481955603977,10,41,16.0,13.0,6.0,6.0,2.0,13.9,0.0,0,757.4,-12.028883,-76.82712699999999
2025,ago,Lima Metropolitana,Lima,Carabayllo,5205,Bajo,Lima Metropolitana,1.27,10.0,0.0,5.30555555555556,12.7360544217687,13,45,12.0,17.0,11.0,8.0,5.0,13.8,0.0,0,275.8727272727273,-11.83039878787879,-77.08646439393941
2025,ago,Lima Metropolitana,Lima,Carabayllo,6243,Bajo,Lima Metropolitana,1.1,0.0,0.0,5.17615176151762,12.7239363871143,10,38,11.0,7.0,7.0,6.0,4.0,12.4,0.0,0,268.23,-11.8301425,-77.06769
2025,ago,Lima Metropolitana,Lima,Chorrillos,7373,Medio,Lima Metropolitana,1.46,10.0,11.5522875816993,11.5522875816993,12.7118413905486,19,44,12.0,9.0,5.0,5.0,2.0,13.4,11.1111111111111,1,69.39230769230768,-12.203686410256408,-76.97819987179487
2025,ago,Lima Metropolitana,Lima,Cieneguilla,5180,Medio Bajo,Lima Metropolitana,1.2,0.0,10.5555555555556,4.22222222222222,12.7103212288398,10,34,10.0,7.0,6.0,6.0,4.0,15.2,10.0,1,412.46,-12.081257833333332,-76.7704935
2025,ago,Lima Metropolitana,Lima,Independencia,7339,Medio Alto,Lima Metropolitana,1.0,0.0,4.29365079365079,4.29365079365079,12.7077497665733,10,38,11.0,9.0,7.0,7.0,3.0,16.0,0.0,0,114.72000000000004,-12.007129666666668,-77.05284366666666
2025,ago,Lima Metropolitana,Lima,La Victoria,6272,Medio Bajo,Lima Metropolitana,1.5,0.0,20.0,5.8125,12.6957045061311,10,32,7.0,7.0,4.0,4.0,2.0,13.7,10.0,1,200.27,-12.070644,-77.00234283333333
2025,ago,Lima Metropolitana,Lima,Lima,6267,Medio Bajo,Lima Metropolitana,1.9,10.0,10.0,13.4625322997416,12.6931517556518,10,30,9.0,8.0,6.0,5.0,4.0,15.7,22.2222222222222,1,142.96000000000004,-12.04309783333333,-77.050646
2025,ago,Lima Metropolitana,Lima,Lima,7361,Medio,Lima Metropolitana,1.4,0.0,13.6616161616162,13.6616161616162,12.7021669594991,10,43,10.0,12.0,7.0,6.0,3.0,16.1,10.0,1,154.19,-12.039772666666668,-77.03942500000001
2025,ago,Lima Metropolitana,Lima,Los Olivos,5162,Medio,Lima Metropolitana,1.08,0.0,5.55555555555556,14.7376543209877,12.6996129264561,18,56,15.0,17.0,9.0,9.0,6.0,17.1,0.0,0,98.33333333333331,-11.953535,-77.0796786111111
2025,ago,Lima Metropolitana,Lima,Los Olivos,5164,Medio Bajo,Lima Metropolitana,1.73,10.0,15.0,14.469696969697,12.6876208462611,13,38,10.0,9.0,6.0,6.0,4.0,11.7,0.0,0,84.03636363636362,-11.97256409090909,-77.0750046969697
2025,ago,Lima Metropolitana,Lima,Los Olivos,5165,Alto,Lima Metropolitana,1.3,0.0,36.6666666666667,14.2113095238095,12.6756513926326,10,30,7.0,8.0,5.0,5.0,4.0,10.7,10.0,1,95.37,-12.003087833333332,-77.06325016666666
2025,ago,Lima Metropolitana,Lima,Los Olivos,6246,Medio Alto,Lima Metropolitana,3.1,10.0,10.0,14.1374269005848,12.6731295722813,10,33,11.0,11.0,10.0,7.0,4.0,14.7,11.1111111111111,1,100.79,-11.937399729700294,-77.0807960823548
2025,ago,Lima Metropolitana,Lima,Lurigancho,7347,Medio,Lima Metropolitana,1.9,20.0,5.92171717171717,5.92171717171717,12.6716587451051,10,28,9.0,9.0,6.0,4.0,2.0,18.4,12.5,1,855.64,-11.942996166666664,-76.69864183333333
2025,ago,Lima Metropolitana,Lima,Miraflores,6277,Medio,Lima Metropolitana,4.9,0.0,80.0,20.3540903540904,12.6714972599263,10,2,0.0,0.0,0.0,0.0,0.0,9.0,80.0,1,90.16,-12.132252833333334,-77.02766316666667
2025,ago,Lima Metropolitana,Lima,Rimac,6252,Medio,Lima Metropolitana,1.4,0.0,0.0,11.8222222222222,12.7347759279151,10,40,13.0,10.0,7.0,7.0,4.0,14.0,10.0,1,188.97,-12.018206166666664,-77.02684933333333
2025,ago,Lima Metropolitana,Lima,San Borja,6273,Alto,Lima Metropolitana,2.91,0.0,30.0,48.8271604938272,12.732208063194,13,22,3.0,3.0,3.0,3.0,1.0,12.0,50.0,1,187.3,-12.08612712121212,-76.9989753030303
2025,ago,Lima Metropolitana,Lima,San Juan De Lurigancho,5173,Bajo,Lima Metropolitana,2.15,20.0,0.0,7.15465465465465,12.767168468388,25,41,15.0,9.0,5.0,5.0,3.0,15.1,0.0,0,337.86923076923074,-11.95720846153846,-77.00714666666667
2025,ago,Lima Metropolitana,Lima,San Juan De Miraflores,5201,Medio Bajo,Lima Metropolitana,2.6,0.0,10.0,8.15555555555556,12.7552029871618,10,23,7.0,6.0,6.0,6.0,3.0,15.2,40.0,1,206.96000000000004,-12.148933666666666,-76.96293133333333
2025,ago,Lima Metropolitana,Lima,San Juan De Miraflores,5202,Medio Alto,Lima Metropolitana,1.58,0.0,16.1111111111111,8.77995642701525,12.7807130967244,16,48,16.0,13.0,10.0,10.0,6.0,13.1,0.0,0,109.11666666666666,-12.169123194444444,-76.97246250000002
2025,ago,Lima Metropolitana,Lima,San Luis,7367,Medio Bajo,Lima Metropolitana,1.0,0.0,13.2659434582512,13.2659434582512,12.7687573314328,10,39,11.0,13.0,6.0,6.0,3.0,13.6,0.0,0,208.66,-12.061865,-76.9993005
2025,ago,Lima Metropolitana,Lima,San Luis,7368,Alto,Lima Metropolitana,1.0,0.0,12.7746122190567,12.7746122190567,12.756823913366,10,30,9.0,9.0,7.0,7.0,4.0,11.0,10.0,1,212.1,-12.076569833333334,-76.99087283333333
2025,ago,Lima Metropolitana,Lima,Santa Anita,6263,Medio Bajo,Lima Metropolitana,1.4,20.0,12.5,10.9084084084084,12.7542498480874,10,36,10.0,12.0,5.0,5.0,4.0,16.9,0.0,0,290.78,-12.039973166666668,-76.96344083333334
2025,ago,Lima Metropolitana,Lima,Santiago De Surco,6279,Medio Alto,Lima Metropolitana,2.2,0.0,80.0,36.0813492063492,12.7423522269605,10,27,7.0,6.0,6.0,6.0,2.0,16.0,30.0,1,104.15,-12.1414945,-77.00574383333333
2025,ago,Lima Metropolitana,Lima,Surquillo,5193,Medio,Lima Metropolitana,1.3,0.0,15.0,24.4212962962963,12.7584357756772,10,33,6.0,3.0,1.0,1.0,1.0,11.1,0.0,0,125.33,-12.108827833333333,-77.02525883333334
2025,ago,Lima Metropolitana,Lima,Villa Maria Del Triunfo,6289,Medio,Lima Metropolitana,1.06,0.0,20.0,7.2215716887848,12.7465564127576,42,58,16.0,14.0,8.0,7.0,3.0,12.3,0.0,0,177.33749999999998,-12.174367291666664,-76.95104020833334
2025,ago,Loreto,Alto Amazonas,Yurimaguas,6334,Rural,Selva,1.0,0.0,0.0,3.62745098039216,5.14219718828657,15,54,14.0,17.0,13.0,11.0,4.0,15.1,0.0,0,195.96666666666667,-6.002997222222222,-76.23875355555556
2025,ago,Loreto,Alto Amazonas,Yurimaguas,7414,Medio Bajo,Selva,1.1,10.0,3.52380952380952,3.52380952380952,5.12787351923842,10,44,14.0,12.0,9.0,7.0,4.0,26.9,0.0,0,143.32999999999998,-5.8870005,-76.1216755
2025,ago,Loreto,Datem Del Marañon,Manseriche,7417,Rural,Selva,1.67,0.0,0.0,0.0,5.14578512453867,15,63,14.0,27.0,16.0,13.0,6.0,19.8,13.3333333333333,1,167.81333333333333,-4.777682222222222,-77.54534100000001
2025,ago,Loreto,Maynas,Belen,5234,Medio Bajo,Selva,1.0,0.0,0.0,3.43434343434343,5.16132042560614,13,47,15.0,16.0,9.0,8.0,5.0,14.6,0.0,0,101.0818181818182,-3.774796060606059,-73.2648046969697
2025,ago,Loreto,Maynas,Iquitos,6319,Medio Alto,Selva,1.1,10.0,0.0,7.88706739526412,5.14661580900897,10,45,11.0,12.0,8.0,8.0,3.0,17.2,0.0,0,106.37,-3.755612666666667,-73.26168600000001
2025,ago,Loreto,Maynas,Iquitos,7408,Alto,Selva,2.18,0.0,7.75985663082437,7.75985663082437,5.13199474136974,13,42,16.0,10.0,8.0,8.0,5.0,17.1,10.0,1,119.7090909090909,-3.745888181818182,-73.25077681818182
2025,ago,Loreto,Maynas,Punchana,5238,Medio Bajo,Selva,2.2,10.0,0.0,3.46883468834688,5.16891379179515,10,41,12.0,12.0,8.0,6.0,2.0,20.8,11.1111111111111,1,98.72,-3.723054,-73.25266816666667
2025,ago,Loreto,Maynas,San Juan Bautista,7411,Medio,Selva,1.0,0.0,4.68003341687552,4.68003341687552,5.17108593653537,10,49,13.0,13.0,7.0,7.0,2.0,16.8,0.0,0,115.34,-3.7834621666666672,-73.2874635
2025,ago,Loreto,Requena,Requena,6326,Bajo,Selva,1.0,0.0,0.0,6.0,5.18565237579322,10,50,16.0,19.0,11.0,10.0,8.0,16.5,0.0,0,129.36,-5.041557666666666,-73.8370275
2025,ago,Loreto,Requena,Saquena,5249,Rural,Selva,1.0,0.0,10.0,6.66666666666667,5.15660110197925,15,85,22.0,31.0,17.0,15.0,9.0,20.3,0.0,0,98.86,-4.735998666666666,-73.58174355555555
2025,ago,Madre de Dios,Tahuamanu,Tahuamanu,5270,Rural,Selva,1.2,13.3333333333333,0.0,4.7985347985348,5.79342339759006,15,47,14.0,19.0,10.0,9.0,6.0,16.8,0.0,0,256.5133333333333,-11.453201777777776,-69.32244466666667
2025,ago,Madre de Dios,Tambopata,Inambari,7436,Bajo,Selva,1.1,0.0,3.59410430839002,3.59410430839002,5.78608521885833,10,39,9.0,18.0,9.0,7.0,3.0,23.8,10.0,1,302.63,-12.923966666666669,-70.30207333333333
2025,ago,Madre de Dios,Tambopata,Laberinto,6351,Rural,Selva,1.53,6.66666666666667,0.0,2.16269841269841,5.79785593053749,15,58,17.0,20.0,13.0,9.0,7.0,18.7,0.0,0,205.91333333333333,-12.719711,-69.80394299999998
2025,ago,Madre de Dios,Tambopata,Las Piedras,6348,Medio Bajo,Selva,1.4,0.0,0.0,6.56565656565657,5.78170591401789,10,35,11.0,14.0,8.0,8.0,2.0,25.1,10.0,1,254.54999999999995,-12.11834166666667,-69.11837183333333
2025,ago,Madre de Dios,Tambopata,Tambopata,5252,Medio,Selva,1.0,0.0,6.25,6.29407220115185,5.77737513333081,10,37,12.0,14.0,10.0,9.0,6.0,18.8,0.0,0,239.17653198242184,-12.577189423000002,-69.202631864
2025,ago,Madre de Dios,Tambopata,Tambopata,5254,Medio,Selva,1.36,10.0,5.0,6.2663450108384,5.76141553351498,13,38,13.0,12.0,6.0,6.0,3.0,21.0,0.0,0,175.52727272727273,-12.595245606060605,-69.17420136363637
2025,ago,Madre de Dios,Tambopata,Tambopata,6341,Medio,Selva,1.8,0.0,0.0,6.23886104149262,5.74554386537858,10,34,11.0,10.0,7.0,5.0,4.0,22.5,20.0,1,231.51456298828128,-12.597486468,-69.203351458
2025,ago,Madre de Dios,Tambopata,Tambopata,6344,Alto,Selva,1.7,10.0,0.0,6.2989533513551,5.78470445915501,10,40,14.0,10.0,8.0,7.0,5.0,20.5,11.1111111111111,1,232.15310668945312,-12.603398293,-69.19490968699999
2025,ago,Madre de Dios,Tambopata,Tambopata,7426,Medio Alto,Selva,1.7,0.0,6.31987577639751,6.31987577639751,5.79929735409187,10,29,8.0,8.0,5.0,5.0,4.0,17.8,20.0,1,209.97,-12.596795166666666,-69.18862333333331
2025,ago,Madre de Dios,Tambopata,Tambopata,7432,Medio Bajo,Selva,1.5,0.0,6.37909709338281,6.37909709338281,5.83809708809709,10,42,11.0,17.0,12.0,10.0,4.0,20.3,10.0,1,201.59,-12.603866166666666,-69.21603616666667
2025,ago,Moquegua,General Sanchez Cerro,Omate,5279,Bajo,Sierra Sur,1.6,10.0,10.0,6.03174603174603,6.38433832365231,10,23,5.0,4.0,2.0,2.0,2.0,18.9,0.0,0,2192.6,-16.671715166666665,-70.97382216666666
2025,ago,Moquegua,General Sanchez Cerro,Ubinas,7462,Rural,Sierra Sur,1.33,13.3333333333333,6.66666666666667,6.66666666666667,6.38582036219831,15,34,6.0,7.0,5.0,4.0,2.0,16.6,0.0,0,3453.4466666666663,-16.283041888888885,-70.75702177777778
2025,ago,Moquegua,Ilo,Ilo,6365,Medio,Costa Sur,1.0,0.0,0.0,6.41025641025641,6.40884063806316,10,34,10.0,8.0,5.0,5.0,3.0,21.5,0.0,0,65.80999999999999,-17.63884983333333,-71.33501233333334
2025,ago,Moquegua,Ilo,Ilo,6366,Medio Alto,Costa Sur,2.3,40.0,30.0,6.36132315521628,6.39170470052823,10,13,2.0,0.0,0.0,0.0,0.0,19.0,16.6666666666667,1,21.44,-17.645598,-71.34408149999999
2025,ago,Moquegua,Ilo,Ilo,7454,Medio Bajo,Costa Sur,1.0,0.0,6.43939393939394,6.43939393939394,6.4191045991046,10,35,11.0,9.0,5.0,5.0,1.0,19.9,0.0,0,167.85,-17.648175833333333,-71.32754616666666
2025,ago,Moquegua,Mariscal Nieto,Moquegua,5273,Medio,Costa Sur,1.4,10.0,5.55555555555556,6.78214615714616,6.40203251240485,10,30,10.0,10.0,8.0,8.0,5.0,20.3,0.0,0,1383.65,-17.204554666666667,-70.9436755
2025,ago,Moquegua,Mariscal Nieto,Moquegua,6355,Bajo,Costa Sur,2.2,20.0,10.0,6.73662839770222,6.38505099380431,10,22,5.0,8.0,5.0,5.0,4.0,10.9,12.5,1,1524.52,-17.191911333333334,-70.9181805
2025,ago,Moquegua,Mariscal Nieto,Moquegua,7444,Medio Bajo,Costa Sur,1.0,0.0,6.77505087505087,6.77505087505087,6.40122810757731,10,42,14.0,13.0,10.0,10.0,7.0,17.2,0.0,0,1429.5800000000002,-17.194803999999998,-70.94205316666668
2025,ago,Moquegua,Mariscal Nieto,San Cristobal,5290,Rural,Sierra Sur,2.13,0.0,3.33333333333333,5.0,6.36753743332691,15,38,8.0,5.0,4.0,3.0,2.0,17.1,13.3333333333333,1,3145.1,-16.739355,-70.70666966666666
2025,ago,Pasco,Oxapampa,Oxapampa,5301,Alto,Selva,1.0,0.0,0.0,3.70091896407686,5.09741278809075,10,34,10.0,13.0,9.0,9.0,4.0,14.7,0.0,0,1831.88,-10.581207,-75.40435416666666
2025,ago,Pasco,Oxapampa,Palcazu,5308,Rural,Selva,1.07,13.3333333333333,3.57142857142857,3.07359307359307,5.08305387882853,15,43,13.0,16.0,9.0,9.0,6.0,20.4,7.69230769230769,1,341.46000000000004,-10.283267444444446,-75.127485
2025,ago,Pasco,Oxapampa,Palcazu,6392,Rural,Selva,1.4,0.0,13.3333333333333,3.45848595848596,5.09038324347313,15,54,17.0,19.0,10.0,8.0,6.0,21.8,13.3333333333333,1,307.46666666666664,-10.011477777777776,-75.31151188888889
2025,ago,Pasco,Oxapampa,Villa Rica,6386,Medio Bajo,Selva,1.0,0.0,0.0,0.289855072463768,5.13643324397514,18,51,14.0,15.0,7.0,7.0,4.0,15.8,0.0,0,1537.108333333333,-10.735930694444445,-75.27490847222221
2025,ago,Pasco,Pasco,Chaupimarca,5292,Medio Alto,Sierra Centro,1.4,0.0,0.0,7.42476851851852,4.96031746031746,10,39,13.0,14.0,8.0,7.0,3.0,19.6,20.0,1,4368.52,-10.685625833333331,-76.24562483333334
2025,ago,Pasco,Pasco,Chaupimarca,5294,Medio Bajo,Sierra Centro,1.3,10.0,5.0,7.68140589569161,5.00328798185941,10,30,10.0,10.0,7.0,7.0,4.0,16.6,11.1111111111111,1,4394.800000000001,-10.690396833333333,-76.2459085
2025,ago,Pasco,Pasco,Chaupimarca,6379,Medio,Sierra Centro,2.2,10.0,0.0,7.75,5.02068918735585,10,28,8.0,12.0,8.0,7.0,4.0,17.0,22.2222222222222,1,4381.91,-10.692214666666668,-76.26125466666667
2025,ago,Pasco,Pasco,Huariaca,7468,Medio,Sierra Centro,2.5,0.0,0.0,0.0,5.06955717893218,10,33,9.0,9.0,6.0,5.0,4.0,14.2,10.0,1,2979.85,-10.443062,-76.18779749999999
2025,ago,Pasco,Pasco,Ninacaca,7469,Bajo,Sierra Centro,1.7,0.0,5.55555555555556,5.55555555555556,5.08352443904852,10,40,12.0,11.0,7.0,5.0,3.0,19.1,10.0,1,4166.91,-10.854337333333334,-76.11245566666666
2025,ago,Pasco,Pasco,Pallanchacra,7480,Rural,Sierra Centro,1.47,0.0,5.11347273952316,5.11347273952316,5.11347273952316,15,48,13.0,8.0,5.0,3.0,1.0,17.6,13.3333333333333,1,4146.953333333333,-10.422554777777778,-76.29105799999999
2025,ago,Pasco,Pasco,Yanacancha,7463,Medio Alto,Sierra Centro,2.2,20.0,13.9983164983165,13.9983164983165,5.12212563048217,10,25,6.0,9.0,4.0,4.0,1.0,20.5,25.0,1,4346.700000000001,-10.6674165,-76.26092100000001
2025,ago,Piura,Ayabaca,Ayabaca,6409,Rural,Sierra Norte,1.0,0.0,0.0,3.30233868695407,3.7168061143471,18,56,13.0,14.0,5.0,5.0,3.0,21.0,0.0,0,1935.2687500000004,-4.6117277083333335,-79.53531802083333
2025,ago,Piura,Huancabamba,Huancabamba,7500,Rural,Sierra Norte,1.0,0.0,0.0,0.0,3.72377999416043,15,66,16.0,31.0,15.0,11.0,6.0,23.5,0.0,0,2966.986666666667,-5.096494111111111,-79.58952411111112
2025,ago,Piura,Paita,La Huaca,5318,Medio Bajo,Costa Norte,1.0,0.0,0.0,8.16326530612245,3.75770550770551,10,45,10.0,12.0,7.0,4.0,3.0,20.8,0.0,0,38.81,-4.922372166666666,-80.91748816666667
2025,ago,Piura,Paita,Paita,5325,Medio Bajo,Costa Norte,1.5,0.0,0.0,3.16239316239316,3.74757692143137,10,36,10.0,12.0,7.0,6.0,3.0,22.2,10.0,1,78.66,-5.096351333333334,-81.11933533333334
2025,ago,Piura,Paita,Tamarindo,6399,Medio Bajo,Costa Norte,1.0,0.0,0.0,0.0,3.74425411190117,10,38,12.0,12.0,10.0,9.0,5.0,19.8,0.0,0,25.58,-4.878953833333333,-80.97574599999999
2025,ago,Piura,Piura,Castilla,5315,Medio Bajo,Costa Norte,1.3,0.0,0.0,6.17647058823529,3.70667857725078,10,38,14.0,15.0,9.0,7.0,4.0,21.1,10.0,1,56.02,-5.192060666666666,-80.58413116666665
2025,ago,Piura,Piura,La Arena,6403,Bajo,Costa Norte,1.7,0.0,0.0,0.0,3.71368844946081,10,50,12.0,22.0,13.0,10.0,7.0,25.0,20.0,1,24.12,-5.363237499999999,-80.71946583333333
2025,ago,Piura,Sullana,Sullana,6401,Medio Alto,Costa Norte,1.0,0.0,10.0,3.8562091503268,3.76438451035225,10,32,10.0,7.0,5.0,4.0,2.0,20.9,0.0,0,67.80999999999999,-4.907463333333334,-80.69510266666666
2025,ago,Piura,Sullana,Sullana,7490,Medio,Costa Norte,1.55,0.0,3.74603174603175,3.74603174603175,3.75429232667838,13,51,13.0,13.0,10.0,8.0,6.0,24.0,0.0,0,74.27272727272727,-4.90716803030303,-80.6758753030303
2025,ago,Provincia Constitucional del Callao,Callao,Bellavista,6096,Medio Alto,Lima Metropolitana,2.1,0.0,40.0,10.9043927648579,8.00696671020861,10,32,8.0,6.0,3.0,3.0,1.0,18.6,30.0,1,40.99999999999999,-12.061483166666664,-77.11540233333334
2025,ago,Provincia Constitucional del Callao,Callao,Callao,5013,Medio,Lima Metropolitana,1.64,0.0,10.0,8.77388535031847,8.06167574824292,13,39,13.0,9.0,6.0,6.0,5.0,17.2,20.0,1,65.01818181818182,-12.027596363636366,-77.09919227272727
2025,ago,Provincia Constitucional del Callao,Callao,Callao,5016,Medio Bajo,Lima Metropolitana,1.5,0.0,5.55555555555556,8.84493670886076,8.09129938162197,10,34,11.0,13.0,9.0,8.0,3.0,18.5,20.0,1,31.690000000000005,-12.067167466686952,-77.1393112814382
2025,ago,Provincia Constitucional del Callao,Callao,Callao,6098,Alto,Lima Metropolitana,1.1,0.0,22.2222222222222,8.91509433962264,8.12077636335062,10,36,12.0,8.0,5.0,4.0,1.0,12.0,0.0,0,50.39,-12.013526333333331,-77.10064633333332
2025,ago,Provincia Constitucional del Callao,Callao,Callao,7186,Medio Alto,Lima Metropolitana,1.0,0.0,8.859375,8.859375,8.10072506368803,10,41,11.0,10.0,8.0,7.0,3.0,18.3,0.0,0,45.91,-12.05379667266878,-77.126860545216
2025,ago,Provincia Constitucional del Callao,Callao,La Perla,7188,Medio,Lima Metropolitana,1.0,0.0,18.4053497942387,18.4053497942387,8.08077253890062,10,44,12.0,15.0,11.0,10.0,6.0,13.5,0.0,0,48.15,-12.068093623354352,-77.12553028940258
2025,ago,Provincia Constitucional del Callao,Callao,Mi Peru,7175,Medio Bajo,Lima Metropolitana,1.3,10.0,5.40740740740741,5.40740740740741,8.06091806091806,10,36,13.0,10.0,7.0,7.0,5.0,13.9,0.0,0,96.16,-11.862541166666665,-77.1228375
2025,ago,Provincia Constitucional del Callao,Callao,Ventanilla,5007,Bajo,Lima Metropolitana,1.0,0.0,0.0,4.37572590011614,8.04116090880797,10,47,15.0,18.0,9.0,9.0,3.0,15.0,0.0,0,132.1,-11.855674,-77.14301216666665
2025,ago,Provincia Constitucional del Callao,Callao,Ventanilla,6090,Medio Bajo,Lima Metropolitana,1.0,0.0,10.0,4.34920634920635,8.02150036868863,10,46,11.0,16.0,9.0,8.0,5.0,14.6,0.0,0,30.379999999999995,-11.881137333333337,-77.13095633333334
2025,ago,Provincia Constitucional del Callao,Callao,Ventanilla,6094,Bajo,Lima Metropolitana,1.0,0.0,0.0,4.32300631095812,8.00193573364305,10,43,12.0,14.0,10.0,8.0,5.0,15.7,0.0,0,92.12,-11.851232833333334,-77.1514855
2025,ago,Provincia Constitucional del Callao,Callao,Ventanilla,7172,Bajo,Lima Metropolitana,1.9,0.0,4.29712004562304,4.29712004562304,7.98246630363419,10,45,12.0,15.0,7.0,6.0,3.0,18.4,20.0,1,285.27,-11.836411999999996,-77.126982
2025,ago,Provincia de lima,Barranca,Barranca,6299,Medio,Costa Centro,1.0,0.0,0.0,3.28738512949039,3.05475226527858,10,41,17.0,14.0,9.0,9.0,6.0,15.9,0.0,0,64.8,-10.751158666666663,-77.76680166666668
2025,ago,Provincia de lima,Cañete,Imperial,6309,Bajo,Costa Centro,1.0,0.0,11.1111111111111,4.77124183006536,3.03792167428531,10,48,16.0,14.0,9.0,9.0,7.0,17.4,0.0,0,108.22,-13.060154833333332,-76.34809616666666
2025,ago,Provincia de lima,Cañete,Imperial,7396,Bajo,Costa Centro,1.0,0.0,4.50617283950617,4.50617283950617,3.02957573561969,10,39,13.0,12.0,8.0,8.0,3.0,14.6,0.0,0,116.97,-13.0541195,-76.34773183333334
2025,ago,Provincia de lima,Cañete,Pacaran,5230,Rural,Costa Centro,1.0,0.0,3.84615384615385,1.53846153846154,3.02127552812484,15,49,17.0,12.0,6.0,6.0,5.0,13.8,0.0,0,715.4933333333335,-12.865388333333332,-76.0549331111111
2025,ago,Provincia de lima,Cañete,San Luis,6310,Medio Bajo,Costa Centro,1.4,0.0,0.0,13.3965811965812,3.0130206769551,10,42,17.0,11.0,9.0,9.0,6.0,17.2,10.0,1,49.3,-13.0421905,-76.42479800000001
2025,ago,Provincia de lima,Cañete,San Luis,7399,Medio Bajo,Costa Centro,1.73,0.0,12.6755189255189,12.6755189255189,3.03205876775359,13,40,13.0,11.0,8.0,7.0,6.0,16.2,10.0,1,38.66363636363637,-13.053246818181815,-76.42984121212122
2025,ago,Provincia de lima,Cañete,San Vicente De Cañete,5220,Bajo,Costa Centro,1.0,0.0,5.0,5.42483660130719,3.0509933906673,10,48,11.0,14.0,8.0,8.0,6.0,17.4,0.0,0,57.90999999999999,-13.073309333333333,-76.38997333333334
2025,ago,Provincia de lima,Cañete,San Vicente De Cañete,5221,Medio,Costa Centro,1.5,0.0,11.1111111111111,5.12345679012346,3.04272511589585,18,39,12.0,13.0,8.0,7.0,5.0,11.8,0.0,0,62.78333333333334,-13.077187916666668,-76.37909180555555
2025,ago,Provincia de lima,Huaura,Huacho,7388,Medio Alto,Costa Centro,1.0,0.0,4.12900188323917,4.12900188323917,3.0463137231093,10,41,14.0,11.0,9.0,9.0,6.0,15.5,0.0,0,60.75,-11.112397166666664,-77.60311766666666
2025,ago,Provincia de lima,Huaura,Vegueta,7402,Rural,Costa Centro,1.0,0.0,2.3015873015873,2.3015873015873,3.03450153450153,15,69,17.0,20.0,13.0,10.0,6.0,14.5,0.0,0,66.52,-11.019385222222224,-77.62022722222221
2025,ago,Puno,Azangaro,Asillo,7513,Rural,Sierra Sur,1.0,0.0,4.87179487179487,4.87179487179487,4.75840003617781,15,40,7.0,5.0,4.0,2.0,1.0,23.5,0.0,0,3917.2400000000007,-14.80161411111111,-70.31884766666667
